item_id,relative_path,caption,clothes_type
id_00006215,id_00006215/WOMEN_Shorts_id_00006215_04_7_additional.jpg,the blue shorts with tassels are a great way to wear shorts,2
id_00006215,id_00006215/WOMEN_Shorts_id_00006215_07_1_front.jpg,a woman in an orange shorts and white top,2
id_00006215,id_00006215/WOMEN_Shorts_id_00006215_07_3_back.jpg,the back of a woman wearing an orange shorts,2
id_00006217,id_00006217/WOMEN_Rompers_Jumpsuits_id_00006217_03_2_side.jpg,a woman in a striped jumpsuit walking,3
id_00006218,id_00006218/WOMEN_Pants_id_00006218_02_1_front.jpg,a woman wearing red and black pants,2
id_00006218,id_00006218/WOMEN_Pants_id_00006218_02_3_back.jpg,the back view of a woman wearing red and black pants,2
id_00006218,id_00006218/WOMEN_Pants_id_00006218_03_1_front.jpg,a woman in black top and floral pants,2
id_00006218,id_00006218/WOMEN_Pants_id_00006218_03_2_side.jpg,a woman wearing a black dress with a striped pattern,2
id_00006218,id_00006218/WOMEN_Pants_id_00006218_04_1_front.jpg,a woman in black top and gold print pants,2
id_00006218,id_00006218/WOMEN_Pants_id_00006218_04_2_side.jpg,a woman's legs in black and gold sequinned pants,2
id_00006220,id_00006220/WOMEN_Pants_id_00006220_01_1_front.jpg,a woman in a grey and black polo shirt,2
id_00006220,id_00006220/WOMEN_Pants_id_00006220_01_3_back.jpg,the back view of a woman wearing striped pants,2
id_00006231,id_00006231/WOMEN_Blouses_Shirts_id_00006231_01_2_side.jpg,the black dress is made from cotton and has a long sleeve,1
id_00006231,id_00006231/WOMEN_Blouses_Shirts_id_00006231_01_4_full.jpg,a woman wearing a black kimono jacket,1
id_00006232,id_00006232/WOMEN_Tees_Tanks_id_00006232_01_1_front.jpg,a woman in ripped jeans and a t - shirt,1
id_00006235,id_00006235/WOMEN_Rompers_Jumpsuits_id_00006235_01_2_side.jpg,a woman in a white dress is standing on her toes,3
id_00006237,id_00006237/MEN_Tees_Tanks_id_00006237_01_2_side.jpg,a blurry image of a person running on a treadmill,1
id_00006237,id_00006237/MEN_Tees_Tanks_id_00006237_01_3_back.jpg,the back view of a man wearing a grey t - shirt with blue and white palm trees,1
id_00006241,id_00006241/MEN_Shorts_id_00006241_02_1_front.jpg,a man with tattoos wearing shorts and a white shirt,2
id_00006241,id_00006241/MEN_Shorts_id_00006241_02_2_side.jpg,a man with tattoos wearing a white t - shirt and striped shorts,2
id_00006245,id_00006245/WOMEN_Dresses_id_00006245_03_2_side.jpg,the model wears a black dress with white spots,3
id_00006245,id_00006245/WOMEN_Dresses_id_00006245_03_3_back.jpg,the back view of a woman in a black dress,3
id_00006247,id_00006247/WOMEN_Tees_Tanks_id_00006247_03_2_side.jpg,a woman in jeans and a white shirt,1
id_00006247,id_00006247/WOMEN_Tees_Tanks_id_00006247_03_3_back.jpg,the back view of a woman wearing jeans and a white shirt,1
id_00006247,id_00006247/WOMEN_Tees_Tanks_id_00006247_03_7_additional.jpg,a woman in jeans and a blue coat,1
id_00006247,id_00006247/WOMEN_Tees_Tanks_id_00006247_04_3_back.jpg,the back view of a woman wearing a purple top,1
id_00006251,id_00006251/MEN_Sweatshirts_Hoodies_id_00006251_01_3_back.jpg,the back of a man wearing a grey sweater,1
id_00006251,id_00006251/MEN_Sweatshirts_Hoodies_id_00006251_01_4_full.jpg,the men's sweatshirt is grey and has a hood,1
id_00006253,id_00006253/WOMEN_Skirts_id_00006253_02_1_front.jpg,a woman in a black top and skirt with a patterned skirt,2
id_00006253,id_00006253/WOMEN_Skirts_id_00006253_02_3_back.jpg,the skirt is made from a patterned fabric,2
id_00006255,id_00006255/WOMEN_Cardigans_id_00006255_04_3_back.jpg,the back view of a woman wearing a brown cardigan,1
id_00006257,id_00006257/WOMEN_Blouses_Shirts_id_00006257_01_1_front.jpg,the black and white blouse is paired with black shorts,1
id_00006257,id_00006257/WOMEN_Blouses_Shirts_id_00006257_01_2_side.jpg,a woman in a black and white dress,1
id_00006258,id_00006258/WOMEN_Jackets_Coats_id_00006258_02_2_side.jpg,a young girl wearing a pink coat and black leggings,1
id_00006258,id_00006258/WOMEN_Jackets_Coats_id_00006258_02_3_back.jpg,the back view of a woman wearing a pink coat,1
id_00006264,id_00006264/WOMEN_Tees_Tanks_id_00006264_01_1_front.jpg,a woman wearing a black crop top with the words i'm hungry,1
id_00006264,id_00006264/WOMEN_Tees_Tanks_id_00006264_01_3_back.jpg,the back view of a woman wearing a black crop top and red plaid skirt,1
id_00006267,id_00006267/WOMEN_Tees_Tanks_id_00006267_01_2_side.jpg,the model wears a white polka dot top and denim skirt,1
id_00006267,id_00006267/WOMEN_Tees_Tanks_id_00006267_01_3_back.jpg,the back of a woman wearing a white shirt with black cats on it,1
id_00006268,id_00006268/WOMEN_Pants_id_00006268_01_1_front.jpg,a woman in a black crop top and jeans,2
id_00006268,id_00006268/WOMEN_Pants_id_00006268_01_2_side.jpg,a woman wearing grey sweatpants and a black top,2
id_00006271,id_00006271/WOMEN_Sweatshirts_Hoodies_id_00006271_01_2_side.jpg,a young girl wearing a white sweatshirt with a cartoon character on it,1
id_00006271,id_00006271/WOMEN_Sweatshirts_Hoodies_id_00006271_01_4_full.jpg,the women's sweatshirt is white with a cartoon image on it,1
id_00006272,id_00006272/WOMEN_Blouses_Shirts_id_00006272_02_1_front.jpg,a woman wearing a pink top and jeans,1
id_00006273,id_00006273/WOMEN_Graphic_Tees_id_00006273_01_1_front.jpg,a woman wearing a t - shirt that says so tired,1
id_00006273,id_00006273/WOMEN_Graphic_Tees_id_00006273_01_2_side.jpg,a woman wearing a white shirt with the words so tired,1
id_00006274,id_00006274/WOMEN_Dresses_id_00006274_01_2_side.jpg,a woman in a pink dress posing for a picture,3
id_00006274,id_00006274/WOMEN_Dresses_id_00006274_01_4_full.jpg,a woman in a pink dress posing for a photo,3
id_00006278,id_00006278/WOMEN_Graphic_Tees_id_00006278_01_2_side.jpg,a woman wearing a white t - shirt and jeans,1
id_00006278,id_00006278/WOMEN_Graphic_Tees_id_00006278_01_3_back.jpg,the cropped tee is white and has a short sleeve,1
id_00006279,id_00006279/WOMEN_Cardigans_id_00006279_02_2_side.jpg,a woman in black and white striped cardigan,1
id_00006279,id_00006279/WOMEN_Cardigans_id_00006279_02_4_full.jpg,a woman in black and white striped cardigan,1
id_00006281,id_00006281/WOMEN_Shorts_id_00006281_01_2_side.jpg,a woman's stomach with a black and white pattern,2
id_00006281,id_00006281/WOMEN_Shorts_id_00006281_01_3_back.jpg,the back view of a woman wearing shorts with stripes,2
id_00006283,id_00006283/WOMEN_Shorts_id_00006283_01_3_back.jpg,the back view of a woman wearing denim shorts,2
id_00006283,id_00006283/WOMEN_Shorts_id_00006283_01_4_full.jpg,a woman in black tank top and white jeans,2
id_00006285,id_00006285/WOMEN_Blouses_Shirts_id_00006285_02_3_back.jpg,the back view of a woman wearing a blue and red printed tank top,1
id_00006285,id_00006285/WOMEN_Blouses_Shirts_id_00006285_02_4_full.jpg,a woman wearing shorts and a top with an ethnic print,1
id_00006287,id_00006287/MEN_Tees_Tanks_id_00006287_01_1_front.jpg,a man wearing a tank top with tropical leaves,1
id_00006287,id_00006287/MEN_Tees_Tanks_id_00006287_01_2_side.jpg,a woman in a green bikini top and black shorts,1
id_00006288,id_00006288/WOMEN_Dresses_id_00006288_01_1_front.jpg,the model wears a black and white print dress,3
id_00006288,id_00006288/WOMEN_Dresses_id_00006288_01_2_side.jpg,a woman in a black and white dress,3
id_00006291,id_00006291/WOMEN_Shorts_id_00006291_04_3_back.jpg,the back view of a woman wearing shorts,2
id_00006291,id_00006291/WOMEN_Shorts_id_00006291_05_1_front.jpg,a woman wearing a white top and shorts,2
id_00006291,id_00006291/WOMEN_Shorts_id_00006291_05_2_side.jpg,a woman wearing a pair of shorts with a white lace pattern,2
id_00006291,id_00006291/WOMEN_Shorts_id_00006291_05_4_full.jpg,a woman wearing a crop top and blue skirt,2
id_00006292,id_00006292/MEN_Pants_id_00006292_06_2_side.jpg,the men's sweatpants are made from a blue and white pattern,2
id_00006292,id_00006292/MEN_Pants_id_00006292_06_3_back.jpg,the back view of a man wearing blue sweatpants,2
id_00006296,id_00006296/WOMEN_Jackets_Coats_id_00006296_04_1_front.jpg,a woman in black blazer and jeans,1
id_00006296,id_00006296/WOMEN_Jackets_Coats_id_00006296_04_3_back.jpg,the back view of a woman wearing a black blazer,1
id_00006296,id_00006296/WOMEN_Jackets_Coats_id_00006296_04_4_full.jpg,a woman in a black blazer and jeans,1
id_00006296,id_00006296/WOMEN_Jackets_Coats_id_00006296_04_7_additional.jpg,a woman in a black jacket and jeans,1
id_00006296,id_00006296/WOMEN_Jackets_Coats_id_00006296_05_2_side.jpg,a woman in a grey dress is holding a phone,1
id_00006296,id_00006296/WOMEN_Jackets_Coats_id_00006296_05_3_back.jpg,a woman in a grey suit and blazer,1
id_00006299,id_00006299/MEN_Jackets_Vests_id_00006299_01_2_side.jpg,a man wearing a brown shirt,1
id_00006299,id_00006299/MEN_Jackets_Vests_id_00006299_01_4_full.jpg,a man in a brown jacket and jeans,1
id_00006299,id_00006299/MEN_Jackets_Vests_id_00006299_01_7_additional.jpg,the back of a man wearing a hoodie and a jacket,1
id_00006299,id_00006299/MEN_Jackets_Vests_id_00006299_02_1_front.jpg,a man in a blue and white jacket,1
id_00006299,id_00006299/MEN_Jackets_Vests_id_00006299_02_2_side.jpg,a man wearing a blue jacket and jeans,1
id_00006299,id_00006299/MEN_Jackets_Vests_id_00006299_03_4_full.jpg,a man in a green and tan jacket,1
id_00006300,id_00006300/WOMEN_Blouses_Shirts_id_00006300_02_1_front.jpg,a woman wearing shorts and a tank top,1
id_00006302,id_00006302/WOMEN_Jackets_Coats_id_00006302_02_1_front.jpg,a woman in a black dress and white coat,1
id_00006302,id_00006302/WOMEN_Jackets_Coats_id_00006302_02_4_full.jpg,the model is wearing a beige coat and black dress,1
id_00006308,id_00006308/WOMEN_Blouses_Shirts_id_00006308_01_1_front.jpg,a woman in denim shorts and a black top,1
id_00006308,id_00006308/WOMEN_Blouses_Shirts_id_00006308_02_1_front.jpg,a woman wearing a fringe top and denim shorts,1
id_00006308,id_00006308/WOMEN_Blouses_Shirts_id_00006308_02_2_side.jpg,a woman with long hair and a black hat,1
id_00006309,id_00006309/WOMEN_Shorts_id_00006309_02_3_back.jpg,the back view of a woman wearing a pink floral print romper,2
id_00006309,id_00006309/WOMEN_Shorts_id_00006309_02_4_full.jpg,a woman in a floral print top and shorts,2
id_00006309,id_00006309/WOMEN_Shorts_id_00006309_03_1_front.jpg,a woman in a floral top and shorts,2
id_00006309,id_00006309/WOMEN_Shorts_id_00006309_03_3_back.jpg,a woman in a yellow floral romper,2
id_00006309,id_00006309/WOMEN_Shorts_id_00006309_03_4_full.jpg,a woman in a floral top and shorts,2
id_00006310,id_00006310/WOMEN_Pants_id_00006310_02_1_front.jpg,a woman in blue and white pants,2
id_00006310,id_00006310/WOMEN_Pants_id_00006310_02_3_back.jpg,the back view of a woman wearing blue and white patterned pants,2
id_00006312,id_00006312/WOMEN_Cardigans_id_00006312_05_4_full.jpg,a woman wearing a hat and cardigan sweater,1
id_00006312,id_00006312/WOMEN_Cardigans_id_00006312_06_1_front.jpg,a woman wearing a hat and a gray cardigan,1
id_00006312,id_00006312/WOMEN_Cardigans_id_00006312_06_3_back.jpg,the back view of a woman wearing a grey sweater and hat,1
id_00006312,id_00006312/WOMEN_Cardigans_id_00006312_06_7_additional.jpg,a woman wearing a hat and a gray cardigan sweater,1
id_00006312,id_00006312/WOMEN_Cardigans_id_00006312_07_2_side.jpg,a woman in jeans and a sweater is posing,1
id_00006315,id_00006315/WOMEN_Tees_Tanks_id_00006315_01_1_front.jpg,the back of a woman wearing a blue tie dye top,1
id_00006315,id_00006315/WOMEN_Tees_Tanks_id_00006315_01_7_additional.jpg,a woman wearing a blue tie dye shirt and jeans,1
id_00006315,id_00006315/WOMEN_Tees_Tanks_id_00006315_02_1_front.jpg,the back of a woman wearing a tie dye top,1
id_00006315,id_00006315/WOMEN_Tees_Tanks_id_00006315_02_2_side.jpg,a woman in a green shirt and jeans posing for a picture,1
id_00006318,id_00006318/WOMEN_Sweaters_id_00006318_02_2_side.jpg,the model wears a navy and white striped sweater,1
id_00006318,id_00006318/WOMEN_Sweaters_id_00006318_02_3_back.jpg,the back view of a woman wearing a striped sweater,1
id_00006318,id_00006318/WOMEN_Sweaters_id_00006318_03_2_side.jpg,a woman wearing a red and white striped top,1
id_00006322,id_00006322/WOMEN_Tees_Tanks_id_00006322_01_1_front.jpg,the back of a woman wearing a grey sweater,1
id_00006322,id_00006322/WOMEN_Tees_Tanks_id_00006322_01_2_side.jpg,a woman in jeans and a sweater is posing for the camera,1
id_00006322,id_00006322/WOMEN_Tees_Tanks_id_00006322_01_3_back.jpg,the back of a woman wearing a grey sweater with cut out back,1
id_00006322,id_00006322/WOMEN_Tees_Tanks_id_00006322_04_2_side.jpg,a woman wearing a white top and black pants,1
id_00006323,id_00006323/WOMEN_Dresses_id_00006323_02_2_side.jpg,a woman in a pink dress posing for a photo,3
id_00006323,id_00006323/WOMEN_Dresses_id_00006323_02_3_back.jpg,the back view of a woman in a pink dress,3
id_00006324,id_00006324/WOMEN_Dresses_id_00006324_02_1_front.jpg,a woman in a black dress is posing,3
id_00006326,id_00006326/WOMEN_Blouses_Shirts_id_00006326_02_2_side.jpg,a woman wearing a blue and purple top,1
id_00006326,id_00006326/WOMEN_Blouses_Shirts_id_00006326_02_3_back.jpg,the back of a woman wearing a blue and purple top,1
id_00006328,id_00006328/WOMEN_Tees_Tanks_id_00006328_01_1_front.jpg,a woman wearing a floral top and jeans,1
id_00006328,id_00006328/WOMEN_Tees_Tanks_id_00006328_01_3_back.jpg,the back of a woman wearing a floral bodysuit,1
id_00006330,id_00006330/WOMEN_Rompers_Jumpsuits_id_00006330_02_1_front.jpg,a woman in a purple jumpsuit and sandals,3
id_00006337,id_00006337/WOMEN_Jackets_Coats_id_00006337_02_2_side.jpg,a woman in a brown jacket and jeans,1
id_00006337,id_00006337/WOMEN_Jackets_Coats_id_00006337_02_4_full.jpg,a woman in a green parka jacket and grey dress,1
id_00006338,id_00006338/WOMEN_Shorts_id_00006338_02_1_front.jpg,a woman in black shorts and a white top,2
id_00006338,id_00006338/WOMEN_Shorts_id_00006338_02_3_back.jpg,a woman wearing black denim shorts and a top,2
id_00006339,id_00006339/WOMEN_Dresses_id_00006339_01_2_side.jpg,a woman in black and white polka dot dress,3
id_00006339,id_00006339/WOMEN_Dresses_id_00006339_01_3_back.jpg,the back of a woman in a black polka dot dress,3
id_00006339,id_00006339/WOMEN_Dresses_id_00006339_01_4_full.jpg,a woman in a black dress with white polka dots,3
id_00006339,id_00006339/WOMEN_Dresses_id_00006339_01_7_additional.jpg,the back view of a woman wearing a black polka dot dress,3
id_00006339,id_00006339/WOMEN_Dresses_id_00006339_02_3_back.jpg,the back of a woman in a grey dress with polka dots,3
id_00006340,id_00006340/WOMEN_Dresses_id_00006340_05_1_front.jpg,a woman in a pink lace dress,3
id_00006340,id_00006340/WOMEN_Dresses_id_00006340_05_2_side.jpg,a beautiful young woman in a pink lace dress,3
id_00006345,id_00006345/WOMEN_Blouses_Shirts_id_00006345_01_1_front.jpg,the back view of a woman wearing a blue shirt with lace detailing,1
id_00006345,id_00006345/WOMEN_Blouses_Shirts_id_00006345_01_2_side.jpg,a woman in jeans and a blue shirt,1
id_00006351,id_00006351/MEN_Pants_id_00006351_01_1_front.jpg,a man in black and white pants walking,2
id_00006351,id_00006351/MEN_Pants_id_00006351_01_3_back.jpg,the back of a man wearing black and white patterned pants,2
id_00006352,id_00006352/WOMEN_Cardigans_id_00006352_04_1_front.jpg,a woman in a striped cardigan and shorts,1
id_00006352,id_00006352/WOMEN_Cardigans_id_00006352_05_1_front.jpg,a woman in shorts and a hat wearing a cardigan,1
id_00006352,id_00006352/WOMEN_Cardigans_id_00006352_05_2_side.jpg,a woman in a hat and shorts is posing,1
id_00006352,id_00006352/WOMEN_Cardigans_id_00006352_06_1_front.jpg,a woman in a hat and striped cardigan,1
id_00006355,id_00006355/WOMEN_Blouses_Shirts_id_00006355_01_1_front.jpg,a woman in a blue dress posing for a photo,1
id_00006355,id_00006355/WOMEN_Blouses_Shirts_id_00006355_01_3_back.jpg,the blue tunic dress is made from a tie dye pattern,1
id_00006356,id_00006356/MEN_Sweaters_id_00006356_01_2_side.jpg,a man with a tattoo on his arm,1
id_00006356,id_00006356/MEN_Sweaters_id_00006356_01_3_back.jpg,the back of a man wearing a blue shirt and white shorts,1
id_00006360,id_00006360/WOMEN_Skirts_id_00006360_01_2_side.jpg,a woman in a black crop top and skirt,2
id_00006360,id_00006360/WOMEN_Skirts_id_00006360_01_3_back.jpg,the back view of a woman wearing a black top and skirt,2
id_00006365,id_00006365/WOMEN_Rompers_Jumpsuits_id_00006365_03_1_front.jpg,a woman in a brown and white polka dot dress,3
id_00006365,id_00006365/WOMEN_Rompers_Jumpsuits_id_00006365_03_2_side.jpg,a woman in a black dress with a white background,3
id_00006367,id_00006367/WOMEN_Dresses_id_00006367_02_3_back.jpg,the back view of a woman wearing a blue and white dress,3
id_00006367,id_00006367/WOMEN_Dresses_id_00006367_02_4_full.jpg,a woman in a blue dress posing for a photo,3
id_00006369,id_00006369/WOMEN_Dresses_id_00006369_02_1_front.jpg,a woman in a red and blue plaid shirt dress,3
id_00006369,id_00006369/WOMEN_Dresses_id_00006369_02_3_back.jpg,the back view of a woman wearing a red and blue plaid shirt dress,3
id_00006370,id_00006370/WOMEN_Blouses_Shirts_id_00006370_03_1_front.jpg,a woman wearing a white top with embroidery on it,1
id_00006370,id_00006370/WOMEN_Blouses_Shirts_id_00006370_03_2_side.jpg,a woman in a white top and leather pants,1
id_00006371,id_00006371/WOMEN_Tees_Tanks_id_00006371_05_1_front.jpg,a woman in a tan top and jeans,1
id_00006371,id_00006371/WOMEN_Tees_Tanks_id_00006371_05_3_back.jpg,the back view of a woman wearing a tan top,1
id_00006372,id_00006372/WOMEN_Blouses_Shirts_id_00006372_01_1_front.jpg,the white blouse with black embroidery on it,1
id_00006372,id_00006372/WOMEN_Blouses_Shirts_id_00006372_01_4_full.jpg,the white blouse has black and white embroidery on it,1
id_00006373,id_00006373/WOMEN_Cardigans_id_00006373_02_1_front.jpg,a woman wearing a hat and a black cardigan,1
id_00006374,id_00006374/WOMEN_Skirts_id_00006374_02_1_front.jpg,a woman in a gray top and ripped jeans,2
